Unnamed: 0,user_key,tweet_text_only
50387,puredavie,"Here`s the thing about mistakesSometimes, even when you know something`s a mistake,you gotta make it anyway"
50388,priceforpierce,Pakistan court grants bails to supermodel held for smuggling cash
50389,dailysanfran,Clinton’s doctor says she’s ‘fit to serve’
50390,datwisenigga,"Trump supporters are just as dumb as liberals ""This isn't what I voted for"" What the fuck did you expect from a narcissis…"
50391,ten_gop,BREAKING: Muslim terrorists holding hostages in Newark airport
50392,politweecs,Party nominee  has now successfully qualified for the ballot in all 50 states
50393,patriotraphael,To Srki
50394,mrclydepratt,Any DJ that has a clean version of Calvin Harris song Slide PLEASE SEND TO ME
50395,oaklandonline,"Oculus Founder Supports Trump, Feels Backlash"
50396,cassieweltch,I will someday control more wealth than half the population of the world
50397,ryanmaxwell_1, what steps have been taken to eliminate the threat of total water contamination with phosphorus?!
50398,paolakinck,um hm
50399,notritahart,"Christmas, with nicer weather"
50400,cookncooks,"All I know is when I was a kid, I had had dog named Oscar, and he was white"
50401,puredavie,"On Oct 29, 1984, Walter Mondale cited his enthusiastic crowds to debunk polls A week later he lost by 18 points https…"
50402,manuelkrosss,TV-Tipp: 50 Jahre Wembley-Tor
50403,mr_clampin,An Inconvenient Bluth
50404,queenofthewo,Paying a bill before the auto pay drafts Can't help being anxious
50405,rh0lbr00k,Questions about  now being driven by Democrats
50406,melvinsroberts,NSA: Nickleback Suck Ass
50407,ten_gop," ""Our steel workers and our miners are going back to work again"""
50408,lazykstafford,I have never met a man so ignorant that I couldn't learn something from him
50409,zzzacharyzzz,"""Blacks For Trump"" Supporter Is Former Yahweh Ben Yawheh Cult Member | Miami New Times"
50410,baobaeham,
50411,notritahart,He/she thinks that new Star Wars are better than the old ones
50412,pati_cooper,"While pushing the TPP, Obama &amp; GOP killed program that helps track trade-related job loss"
50413,margarethkurz,"Gute Nacht,  Träum dir was Süßes! 😊"
50414,jenn_abrams,"6 day till Day X
Who do you think will win?"
50415,daileyjadon, thanks for the recent follow Much appreciated :) 🔹🆓Grow followers ➪  🆓🔹
50416,patriotblake,
50417,patriotblake, Inaugural Parade viewing stands on Penn Ave have been removed &amp; Penn is open! Come by and ✔️out the  To…
50418,evagreen69,I ain't more than a minute away from walking
50419,queenofthewo,Where's my Valentine?
50420,hiimkhloe,Please sign and share
50421,shapka_mono,BREAKING:  Donald Trump is elected president of the United States
50422,jacquelinisbest,There are WAYYYYY too many Americans celebrating being able to vote for a corrupt narcissist just because she has a vag…
50423,garrettsimpson_,Your daily reminder of who you are allying with when you support Trump
50424,evagreen69,Intelligence and Good conversation
50425,laurabaeley,The Conflict Within the Deep State
50426,tpartynews,Muslims beating a woman &amp; laughing about it!
50427,ameliebaldwin,"Hillary Insider Admits to Starting Birther Conspiracy, MSM Still Blames Trump -"
50428,leroylovesusa,"Special Prosecutor, please "
50429,traceyhappymom,
50430,puredavie, I'd DM you but
50431,darknally,Foke Donald Trump is the new Frankie Howerd writes Craig Brown
50432,leroylovesusa,A $9500 Christmas Ornament that's nothing compared to 
50433,brianaregland,He can't believe a Furby is about to be our new POTUS
50434,queenofthewo,My comedy sketch was screened at a film festival!
50435,ten_gop,"Less than 10k signatures needed to get petition passed to remove Soros-owned voting machines!

Sign &amp; RT!…"
50436,cassieweltch,Not big enough
50437,malloryjared,God is a way maker 🙌🏽
50438,hyddrox,"Trump tries to build a “different party,” writes   via "
50439,priceforpierce,"« For the bureaucrat, the world is a mere object to be manipulated by him » Karl Marx"
50440,emileewaren,
50441,cookncooks,How Clinton 'friends' cashed in on Haiti earthquake
50442,datwisenigga,Here are some of the most bizarre things flight attendants have seen in their line of duty
50443,hiimkhloe,YOU GONE LEAR TODAY
50444,onemightyfish,I HOPE HE MENTIONED HAITI
50445,cookncooks,Clinton's campaign chair John Podesta's brother Tony is the top US lobbyist for Saudi Arabia
50446,leroylovesusa,Here's The 30 Seconds After The Last Debate That  Would Rather You Didn't See
50447,_nickluna_,is  under a  to avoid the   
50448,paulinett,▶ Former BET EVP Accuses BET And Stephen Hill Of Sexual Discrimination
50449,datwisenigga,Damnnnnn
50450,jasper_fly,"""You are eating an animal's genitalia"""
50451,_nickluna_,POLL: Which candidate is more intelligent than the other?
50452,lazykstafford,"News post: ""Say WAT? Shaun King uses Vanity Fair headline to prove Trump is a white supremacist (seriously)"""
50453,kenzdonovan,America Is BURNING Property Is Being DESTROYED People are Being ATTACKED Barry's Silence Equals Consent…
50454,melanymelanin,"Trump has asked minority voters, “What the hell do you have to lose?” This Clinton ad offers her answer"
50455,baobaeham,Frozen out: the US interpreters abandoned on Europe’s border - the guardian
50456,_nickluna_,By The Rundown Live Alex Jones talks with Ron Paul about how he feels about Donald Trump and what he's
50457,dorothiebell,   watching the Live Stream! Enjoy!
50458,hyddrox,
50459,lazykstafford,"Hey AMERICA, You can trust me just like these four men did"
50460,brianaregland,this will be interesting
50461,evagreen69,And how everywhere you turn I'll be making you wet
50462,notritahart,  He's badass!
50463,johnbranchh,"What happened with  is an awful tragedy, we’ll never forget"
50464,kansasdailynews,Watch Live: Obama welcome 2015 World Series winner Kansas City Royals to White House
50465,southlonestar,Trump never said anything racist or xenophobic That's what the liberal media wants you to believe
50466,margarethkurz,Rechtes Konzert in  Mehr als 5000 Neonazis belagern Kleinstadt
50467,mrclydepratt,Facebook would have 4 billion users
50468,notritahart,A giant snake on your table
50469,hyddrox,⏩Rigged Election⏪ Guilty Liars always try to Blame someone else!   👺
50470,phoenixdailynew,Michelle Obama to stump for Clinton in Phoenix
50471,daileyjadon,Deport Mexicans Juan by Juan
50472,datwisenigga,Because  is Unapologetically Bad Ass ✊🏽
50473,judelambertusa,How To Experience a Drug Free Altered State of Consciousness in 10 Minutes– Two People…  https:/…
50474,cassishere,Bombs exploding this evening in NY &amp;NJ What the hell is going on? Obama/Clinton entertaining a function clueless as usual…
50475,mrclydepratt,mipya ya vitenge gorgeous styles
50476,emileewaren,US Congress certified Friday Donald Trump won the November election to become the nation's 45th President
50477,paolakinck,"Hey,  show the crowds here at RSBN- and you don't even have to ask!"
50478,kathiemrr,Deeppool  
50479,willisbonnerr,
50480,daileyjadon,PeaceAndQuietBliss
50481,judelambertusa,RT 
50482,mrclydepratt,I hope karma rains down hard on this person
50483,brianaregland,There's not a team in the NFC playoffs that I think can't beat DAL There's not a team in the AFC playoffs that I think…
50484,ryanmaxwell_1,"Kerry makes deal to accept 85,000 refugees in 2016, 100,000 in 2017"
50485,specialaffair,Cuba welcomes ambassador nomination but says Obama can do more
50486,melvinsroberts,"saying I'm proud to be an American, without feeling ashamed anymore!!"
50487,leroylovesusa,"Psalms 40:4 ""Blessed is the man who makes the LORD his trust, who does not look to the proud, to those who turn aside to false…"
50488,giselleevns,May I have a bite - instantly makes food disappear
50489,cookncooks,"MUST-WATCH: ""RNC Communications Director Sean Spicer on CNN’s ‘Smerconish’"""
50490,_nickluna_,OMG
50491,jeffreykahunas,BREAKING: Hillary Clinton Campaign Broke Protocol - Ditched Hospital to   via 
50492,ameliebaldwin,State Dept Reviewing Obama's Final $221M Payment to Palestinians
50493,heyits_toby,Hexavalent Chromium Was Just Found in 75% of Drinking Water… The Mass Chemical Suicide of America is Under Way | https…
50494,kenzdonovan,Hillary's most terrible argument of the night: Trump is buying illegal steel from China and building buildings!
50495,crystal1johnson, This woman reacted to Trump's rise in a lighthearted video But then Twitter suspended  for it…
50496,giselleevns,I love it!
50497,datwisenigga,New Fantasy Sports App on iTunes and Google Play!
50498,michellearry,Eric Bolling’s fed up with RINOs: ‘John Lindsey McCain Graham’ needs a swift kick in the …
50499,willisbonnerr,The gag is that being a minority doesn't stop White people from being oppressors Look at South Africa
50500,datwisenigga,THIS HOOK IS FIREEEEEEEEEEEEE!
50501,hollandpatrickk,"    You've been quoted in my  story ""I Vote Pro-Life"" ht…"
50502,mrclydepratt,Now Playing: Jay-Z - Smile (feat Gloria Carter) -&gt;
50503,cassieweltch,I find that discussing an idea out loud is often the way to kill it stone dead
50504,klara_sauber,What did we learn about  at this   explains
50505,paulinett,Wayne Brady
50506,patriotblake, your supporters
50507,jeannemccarthy0,I am PISSED! He ruins our country!
50508,paulinett,I want Angela Bassett to be cast as Storm in a X-Men movie solely focused on Storm This would be legendary
50509,brianaregland,Lola!   dog She is amazing No Lola not Rizzo Lol  she is chillin
50510,ameliebaldwin,Can you believe Facebook Deleted this Photo &amp; Blocked me from posting it Please flood social media with this photo
50511,kencannone,"Donald Trump’s slandering of Captain Humayun Khan’s family is horrifying, even for Trump"
50512,traceyhappymom, We all live in glass houses to a degree Unfortunately some people need to be brought down if they're actions dama…
50513,mil0blake,  BURPER
50514,jasper_fly,not if you smoke up all of the evidence! ☁️
50515,judelambertusa,UK Telegraph Confirmed SEALTeam6 shotdown Taliban Trap   
50516,laurabaeley,"NYT repeated as truth Claire McCaskill's lie that she never met or spoke to Russia's ambassador, then stealth deleted it w/o…"
50517,politweecs,Obama and Leonardo DiCaprio warn there’s no time left for  denial
50518,jenn_abrams,
50519,dorothiebell,But heaven forbid we post THOU SHALT NOT KILL on the school walls!
50520,leroylovesusa,Obama is one sick puppy! President Obama Awards Himself Distinguished Public Service Medal - Breitbart
50521,usa_gunslinger,"This is her worst idea so far, and the competition is very tight!"
50522,giselleevns,an excellent driver but things keep hitting your bumper
50523,notritahart,"""your call is very important to us"""
50524,brianaregland,BBC sets up team to debunk fake news
50525,hiimkhloe,NOW:  newest tool tracking the world's rainfall  it's already had plenty of extreme weather to s…
50526,judelambertusa,Palestinian teen Ahmed Manasra could face 'maximum sentence' when he turns 14 this month
50527,evagreen69,Here's what my immigrant grandmother had to say about the election Please read and retweet if you have a minute!  http…
50528,johnbranchh,I just really really really really really really really really really don't give a shit
50529,jerstoner,I would point to the way DNC rigged the debates against Bernie and be like Nah Not me
50530,ryanmaxwell_1,"I used to want you so bad, I'm so through with that"
50531,paulinett, I don't agree with a lot you say but this shit is fucked up than anyone could say that about their own child…
50532,traceyhappymom,Listen to Cut from the Cloth by The Evens on 
50533,westernwindwes,"Fox news latest: 'GOD BLESS HIS FAITH': Justice Scalia, conservative leader, remembered in Mass for devotion to https:/…"
50534,dorothiebell,
50535,evagreen69, everyone is so sick of all the stupid Russian talk Democrats would rather incite nuclear war than to a…
