Unnamed: 0,user_key,tweet_text_only
10395,daileyjadon,Fear and survival
10396,lazykstafford, Assurdo Scandaloso
10397,priceforpierce,"New post: ""Rescuers save 1,164 migrants in Mediterranean, find six bodies"""
10398,regieblackmon,Who said anything abt democrats at all? So u want to vote for trump regardless of his racism to stick it to Hillary? https:…
10399,giselleevns,Going through what you currently have to see what you can donate so there's room for the new stuff
10400,micparrish,epic!
10401,leroylovesusa,Classless woman  CONTINUES her disdain for America Even Make-up won't help her
10402,oaklandonline,Election Fact Check: Clinton’s Email Falsehood
10403,ameliebaldwin,Millions have left Syria  raping &amp; killing in Open Borders places like Germany!
10404,cassishere,"Anti-America, Anti-White, Anti-Israel, pro-Muslim Jewish media is taking timeout to feign outrage over Donald Trump Jr say…"
10405,jacquelinisbest,"I can't believe she ""lost"" all this stuff with Huma, her staff and all her security always around She either gave it away…"
10406,cynthiamhunter,Hillary “Shocked!” By Trump’s Sex Talk… But Here’s Video of Hillary Threatening Sex Assault Victims in 1995
10407,laurabaeley,"Saudi-Born Singer on Arab TV: “Why do we Pin all our Problems on the West? – For 1,400…"
10408,johnievogue,Oh Noooooo     HAHAHAHA:
10409,_billy_moyer_," You lie, there's no such girls anymore!"
10410,_billy_moyer_," he must take action, not talk about it"
10411,jeannemccarthy0,dollar store pregnancy tests
10412,margarethkurz,Indiana Jones und die Umwelt des Todes
10413,mrclydepratt,"The BLM NJ van's wheel flew off damaging the rotors, brakes, &amp; the wheel cab on the body Any donations help"
10414,emileewaren,Air Force Whistleblower: We Could Have Saved Benghazi Victims  …Any Other Pres Wld Have  h…
10415,gloed_up,This is why I hate you 
10416,dorothiebell,GLOBALIST AGENDA I  via 
10417,willisbonnerr,20 Huge Animals That Shouldn’t Exist:
10418,patriotblake,"Check out 3D Desert Rose Eagle Rock 1970 Scene Shadow Box Picture Wall Decor - 9 1/2"" x 7""   via "
10419,willisbonnerr,wake up and win this morning with mrs 
10420,trayneshacole,She would be exellent POTUS
10421,cookncooks,The liberalism Hall of Shame Thank the MSM for this Enlist in our patriot army at  Join https…
10422,willisbonnerr,It's always about those that are lost
10423,dorothiebell,You've shown one of the many reasons I'm  to follow such a  Texas lady I'm sure  apprecia…
10424,traceyhappymom,why would they reject such a topic! 😂
10425,hyddrox,was started by Barack Obama in 1991when his Literary Agent published this pamphlet to sell more books https…
10426,traceyhappymom,"SlurpeE T"""
10427,daileyjadon,I see the choice for America is between Dumb and Dumber
10428,datwisenigga,Beer Bottles - A G-Eazy Type Beat Produced by  Listen N Download
10429,oaklandonline,Trump: NBA Star's Cousin's Death is Why Blacks Will Vote for Me
10430,willisbonnerr,Dreamville's  delivers the goods on debut album  ft   (production) + more:
10431,brianaregland,"The president is subject to impeachment for ""bribery, or other high crimes and misdemeanors"" US Constitution, Art II,…"
10432,dorothiebell,Apple Will Be A Huge Winner From The Samsung Galaxy Recall  $AAPL  $SSNLF
10433,ravenicholson,Oh shit Donald Trump CANT liquidate because all his properties have 3rd mortgages
10434,leroylovesusa,These old bones should nurse grand children instead of trying to rule a country
10435,jeffreykahunas,Presidential Pollsters’ Political Contributions: Heavily For Hillary Clinton  via 
10436,westernwindwes, on  “He’s going to be the president that ends up working with everybody”
10437,cassieweltch,like and retweet this tweet other than scrolling past it
10438,ameliebaldwin,Ls vie est belle en France:
10439,ten_gop,"While radical Muslims are busy beheading Christians, 'moderate' Muslims entertain themselves by burning flags!"
10440,evewebster373,cats be attention whores
10441,ameliebaldwin, KAINE LIED:
10442,melvinsroberts,usually work harder than if I'd just done the work
10443,judelambertusa,。  Let me offer my interpretation。It means you must revisit your assumptions in order to progress。
10444,patriotblake,Wiretapping Opposing Political Candidates Is A Direct Threat To Our Democracy
10445,mrclydepratt,my face is a 4
10446,cookncooks,    Amerexit!!!!!
10447,leroylovesusa,Trump gonna be 271
10448,tpartynews,A little more 'political correctness' and you'll see that shit in Oklahoma!
10449,jeannemccarthy0,You need ameriphobic elixir
10450,giselleevns,The art of shitposting
10451,baobaeham,"Gadgets: Meet Nintendo’s new $150 2DS XL console, launching July 28"
10452,evewebster373,chow chow puppy can't jump  chow chow puppy can't jump
10453,priceforpierce,Federal Agents Riding With DC Police To Curb Spike In Crime - Matt Vespa
10454,giselleevns,I'm going to go out and grab every cat by the P____
10455,hiimkhloe,BITCH RIHANNA JUST PUT ANTI ON iTUNES AND I HAVE iTUNES MUSIC SO I'M LISTENING TO IT FOR FREE
10456,michellearry,LIVE ACTION
10457,traceyhappymom,"post Music Vids, Ideas"
10458,todaybostonma,Voters may want to think twice about taking selfie    |
10459,daileyjadon,Purple Drank 
10460,melanymelanin,▶ 'Making a Murderer' nephew Brendan Dassey ordered released  
10461,cassishere,Hillary Clinton's Anti-Cop Rhetoric Leads To Attack On Philadelphia Police
10462,cassieweltch,
10463,ameliebaldwin,Petraeus again
10464,laurabaeley,LMMFAO!!! CNN pulled the video after PC Gamer called them out :D
10465,oaklandonline,Most Memorable Moments From 1st General Election Debate
10466,ryanmaxwell_1,  tell that to your fellow liberal crybabies
10467,realten_gop,Donald Trump was never called a racist in 68 years until he opposed Hillary Clinton for president!
10468,hyddrox,Charity watchdog: Clinton Foundation a ‘slush fund’ and money laundering RICO organization&gt;Charity has nothing to d…
10469,giselleevns, exactly ❤️
10470,thefoundingson,"Sanders to Trump: ""I am the best living example of being accountable after I dumped everything my voters stood for…"
10471,brianaregland,Honored to be one of four alums featured in a new exhibit at the Barnard Library  I am be…  http…
10472,cassieweltch,Buffet the Vampire Slayer
10473,todaybostonma,Trump praises Ryan's primary challenger
10474,hiimkhloe,"Momentum Broadcasting/Visalia, CA Collects For Area Foodbank"
10475,evagreen69,   TWICE    
10476,sternandreas404,"Merkel hat Verständnis davon, wie das System funktioniert"
10477,hyddrox,how does it feel to be treated like a leaper by  - you reap what you sow   https…
10478,jeannemccarthy0,"Remember 'Salute Your Shorts'? The cast had a reunion, and it was like camp never ended"
10479,finley1589,Rush Limbaugh's big admission: Donald Trump is not a conservative
10480,ameliebaldwin,So Hillary gets to keep her Saudi/Haiti cash?
10481,judelambertusa,😐🔫
10482,giselleevns,to reach my office you need to battle through a never ending maze of T-Rexs
10483,mil0blake,😂😂😂😂😂😂
10484,prettylaraplace,Being a conservative and watching Trump destroy the GOP makes me want to find a bigger box to mask the pain too https:…
10485,judelambertusa,Morning Inspiration: How to Be Successful in 2017 (Motivational Video
10486,laurabaeley,YUP I THINK THAT YOU ARE CORRECT SHE'S LOOKING FOR A JOB WITH THE TRUMP TEAM
10487,ameliebaldwin,Gen Mike Flynn: Why Hillary's record on Libya is even worse than you think
10488,wadeharriot,Not surprised
10489,hollandpatrickk,At least 18 MORE Guantanamo detainees to be freed within days as Obama starts mass transfer of fanatics
10490,_nickluna_,What Contact Did The Trump Administration Have With Russia?
10491,devinedevinbr,Dunham Who? Travesty Delayed     You'll probably succumb to her vulgarity   https:/…
10492,finley1589,Global Elites vs Populist Nationalists   VOTE OUT GOP Spoiled Brat Traitors 4 G…
10493,jeffreykahunas, 
10494,evagreen69,Freddie Mercury riding Darth Vader Photograph by Tom Callins
10495,westernwindwes,I`D DO THE ICE BUCKET CHALLENGE BUT NOT AS THESE GUYS!
10496,ryanmaxwell_1,Syrian refugees are not welcome to toronto
10497,anthonywoodboy,"""Usually cheerful, Podesta has a profane alter ego nicknamed Skippy you don’t want to meet"" ??"
10498,mr_clampin,All things are difficult before they are easy - Thomas Fuller
10499,garrettsimpson_,God Bless Sheriff Paul Van Blarcum!!!
10500,melanymelanin,"Will mom and dad be deported? Pittsburgh immigrants, especially the youth, fear the worst after…  "
10501,thefoundingson,  Creepiest shit I've ever seen
10502,thefoundingson,   By encouraging them to force their way on us? Bravo!
10503,westernwindwes,BV HSidaner La Maison des Pêcheurs 1924       https:/…
10504,garrettsimpson_,Fort Lauderdale attack revives debate over screening airport entrances     via 
10505,notritahart,don’t even try to understand what’s going on
10506,todaybostonma,Trump: 'I don't throw babies out'   |
10507,patriotblake,"REMINDER: There are over 500,000 elected officials in America Instead of any of them, the GOP has nominated a 70-year-old re…"
10508,garrettsimpson_,The feds have grown too accustomed to wasting taxpayer money without consequences
10509,_nickluna_,
10510,daileyjadon,GAYS RULED THE WORLD
10511,kathiemrr,Editing to word limits
10512,ten_gop,"""FBI should investigate tapes showing Democratic operatives planning to cause violence at Trump rallies"" ~…"
10513,melanymelanin,Amanda Stevens And DrTamika Cross: Flying While Black  
10514,melvinsroberts,"An anti-transgender perspective, especially if you've never met a trans person"""
10515,ryanmaxwell_1,people weren't accepting of my moniker Super Hunglow
10516,cookncooks,Just when I thought no one could be creepier than Hillary
10517,lazykstafford,"★Yahoo to Cut 1,700 Workers as Marissa Mayer Tries to Save Her Own Job - Breitbart -&gt;"
10518,atlanta_online,Nathan Deal’s school-takeover proposal sparks opposition in GOP  |
10519,cassieweltch,"Presidential candidates who are known criminals, put national security at risk, and are seriously ill (…"
10520,garrettsimpson_,of the Day: Homeowner Holds Burglar At Gunpoint Until Police Arrive     via 
10521,houstontopnews,Sandra Bland's mother shares emotional message at DNC  |
10522,ameliebaldwin,  fucking pedophiles Hang them all !!!!
10523,heyits_toby,The final results of the 2017 People's Choice Awards have been announced
10524,ameliebaldwin,U and tur like to lie
10525,heyits_toby,All private businesses have right to serve who they want! What`s so?
10526,evagreen69,  Yup: ISLAM
10527,hollydler,Ignoring The Clinton Body Bags  🇺🇸
10528,lazykstafford,I Know What Matisyahu Did Last Summer
10529,_nickluna_,
10530,crystal1johnson,DOJ replaces prosecutors &amp; FBI agents involved in Eric Garner death investigation
10531,westernwindwes,
10532,daileyjadon,History by 1D watching the video and listening to the lyrics makes me tear up 
10533,ameliebaldwin,2017 Inaugural Ceremony  – LIVE at 11:30am ET on C-SPAN
10534,willisbonnerr,"for the past 8 years, true  you will be missed 😢🇺🇸"
10535,leroylovesusa,Nice disguise
10536,brianaregland,Always more
10537,cookncooks,Drugs At least they get you high
10538,happkendrahappy,SoCal  Overpass Flash Mob TOMORROW!
10539,chrixmorgan,What will the rest of the world think of the USA if YOU win the election?
10540,hyddrox,Barry has setback race relations 50 years MLK would be shaking his head
10541,mrclydepratt,The 2017-18 season hasn't started yet but the Celtics' roster already looks completely different  👀
10542,hyddrox,"""14 ARRESTED For $16M In Welfare Fraud"""
10543,malloryjared,Have you heard ‘Natureboy’ by  on
10544,evewebster373,"When It Comes To Your Fantasy Team, Always Be Looking For Someone Better"
10545,hyddrox,"spent a hair under $913 million in 2014, only 57% went for charity"
10546,hyddrox,Curious why do people say Trump is anti-establishment when he clearly is the establishment?
10547,rh0lbr00k,"Chances the Democratic Party and affiliates are working hard to rig the elections right now?  RT ""Trump to Hitler"""
10548,ravenicholson,"there's probably a lot more people who will vote for Trump in November, who are scared to admit it to you"
10549,mil0blake,Having a guy best friend is probably the best thing Until you fall in love with him
10550,garrettsimpson_,Memo to the MSM: TELL THE TRUTH Read the truth &amp; enlist in the USFA at  Patriots only
